index,car_name,year_manufacture,fuel_type,transmission,ownership,engine,number_seats,kms_driven,car_price
4119,1324,15,1,0,1,29,4,180.0,11.868
4120,719,23,4,0,1,130,2,7.5,56.4
4121,1683,19,4,1,1,66,3,90.0,3.396
4122,309,8,4,0,3,60,2,120.0,2.4
4123,1146,14,1,1,2,12,4,110.0,2.16
4124,1799,21,1,0,1,90,2,56.0,189.6
4125,1331,18,1,0,1,101,2,90.0,31.2
4126,682,18,1,1,3,74,4,90.0,6.0
4127,987,5,4,1,2,40,2,50.0,0.66
4128,1312,25,1,0,1,50,2,4.0,74.4
4129,805,25,1,1,1,101,2,10.0,25.2
4130,499,23,4,1,1,3,2,50.0,6.6
4131,907,19,1,1,2,137,2,70.0,6.6
4132,1370,17,1,0,2,12,2,13.0,57.3
4133,948,17,1,1,1,108,4,41.48,7.728
4134,348,18,4,1,2,29,4,69.088,6.06
4135,1542,15,1,1,1,12,4,105.633,3.432
4136,1361,23,1,0,2,106,2,15.0,140.4
4137,526,15,3,1,2,104,2,136.154,1.968
4138,1266,18,4,1,1,74,4,50.34,3.516
4139,999,20,4,1,1,14,2,26.32,5.892
4140,99,23,1,0,1,130,2,25.0,99.6
4141,702,19,1,1,3,107,4,31.202,5.532000000000001
4142,1217,13,4,1,2,12,2,87.263,2.232
4143,1754,18,1,1,2,60,2,94.505,16.968
4144,45,20,1,0,1,106,2,65.0,55.2
4145,948,16,1,1,2,67,2,81.153,5.544
4146,1682,21,4,1,1,131,2,95.034,4.428
4147,976,25,4,1,1,44,2,5.55,4.908
4148,1359,19,1,0,2,137,2,45.0,71.4
4149,709,22,4,0,1,72,2,33.013,8.268
4150,1567,24,1,1,1,12,2,7.585,18.732
4151,1750,13,1,1,4,40,2,89.611,8.436
4152,61,22,1,0,1,138,2,29.0,57.6
4153,1460,19,4,1,1,110,1,21.732,3.228
4154,569,17,1,0,1,60,2,74.75,6.096
4155,1287,14,4,1,2,3,2,58.282,1.908
4156,1354,22,1,0,1,75,2,45.0,67.2
4157,482,22,4,1,1,70,2,32.126,5.94
4158,350,19,4,1,1,12,2,79.927,7.68
4159,1447,23,4,1,1,14,2,10.879,4.632
4160,784,22,4,0,1,16,1,40.0,230.4
4161,738,23,1,1,1,67,2,42.446,20.652
4162,635,14,4,1,3,132,2,63.363,2.136
4163,913,23,1,0,2,128,2,17.28,18.696
4164,1890,25,4,0,1,36,2,7.0,82.2
4165,480,22,4,1,2,107,4,24.623,5.616
4166,1838,14,1,1,2,132,2,56.141,2.4839999999999995
4167,1180,16,1,1,1,16,2,172.476,3.876
4168,82,22,1,0,1,74,2,25.0,36.0
4169,454,18,4,1,2,72,2,67.062,2.4119999999999995
4170,1635,18,4,1,2,13,2,27.388,1.180968
4171,1804,24,4,1,1,13,2,4.928,11.256000000000002
4172,1294,19,1,0,1,130,2,12.0,79.2
4173,460,16,4,1,3,104,2,57.607,2.1
4174,1234,19,1,1,2,12,2,82.11,7.404
4175,933,18,1,1,2,31,2,86.964,9.3
4176,1307,18,1,0,2,3,2,37.0,25.8
4177,1846,16,4,1,1,65,2,39.971,3.888
4178,1831,17,4,1,2,40,2,55.783,4.368
4179,972,16,4,1,1,44,2,52.654,2.052
4180,1419,19,1,0,1,35,2,50.0,69.6
4181,1211,24,4,1,1,69,2,17.331,7.176
4182,232,14,1,1,1,60,2,76.438,1.836
4183,635,11,4,1,3,137,2,85.035,1.236
4184,1335,24,4,0,1,41,2,8.9,80.4
4185,350,17,4,1,2,59,2,85.004,5.532000000000001
4186,593,17,1,0,1,35,4,72.229,6.216
4187,1413,17,1,1,2,16,4,97.972,4.704
4188,792,23,4,0,1,10,2,19.5,136.79999999999998
4189,1569,24,1,1,1,123,2,19.23,19.548
4190,1037,21,4,0,1,74,2,68.911,5.267999999999999
4191,340,18,1,1,3,132,2,105.767,5.267999999999999
4192,1317,22,4,0,1,14,2,28.0,51.0
4193,1435,16,1,1,2,70,2,159.511,3.192
4194,1172,19,1,1,2,137,1,81.325,5.219999999999999
4195,172,23,4,1,1,16,2,19.904,7.752
4196,1799,22,1,0,1,23,2,27.0,202.8
4197,945,17,1,1,2,70,2,110.986,6.492
4198,452,16,4,1,2,16,2,43.421,2.112
4199,112,17,4,1,1,4,2,37.275,3.0599999999999996
4200,86,24,4,0,1,41,2,10.0,48.0
4201,1266,19,4,1,1,83,2,12.936,3.888
4202,1227,20,1,1,2,12,4,76.535,6.42
4203,1730,17,1,1,1,16,1,51.26,4.536
4204,1375,20,4,0,2,41,2,40.0,41.4
4205,1206,21,1,1,1,71,2,53.297,6.768
4206,611,17,1,1,1,120,2,104.304,3.744
4207,178,17,1,1,2,138,2,50.141,5.4239999999999995
4208,1892,22,1,0,1,12,4,34.0,65.4
4209,618,19,4,1,2,101,2,83.608,4.704
4210,127,17,1,1,1,3,1,64.0,2.9400000000000004
4211,276,22,1,1,1,37,2,72.0,8.7
4212,780,23,1,0,1,12,2,38.0,58.5
4213,48,24,4,0,1,120,2,7.1,210.0
4214,1828,22,4,1,1,61,2,48.141,6.864
4215,689,16,4,1,3,16,2,84.947,3.0
4216,1371,25,1,0,1,108,2,1.4,212.4
4217,630,12,4,1,1,61,2,79.857,1.74
4218,409,24,1,0,1,41,2,12.081,22.248
4219,504,18,4,1,1,50,2,56.384,4.164
4220,48,23,4,0,1,74,2,11.5,210.0
4221,27,17,1,0,2,137,2,72.0,15.6
4222,1002,19,1,1,2,12,2,77.0,5.4
4223,785,15,1,0,2,132,2,60.0,21.6
4224,40,23,1,0,2,12,2,27.0,53.7
4225,377,18,1,1,1,28,2,91.0,5.4
4226,1843,15,1,1,2,70,2,77.0,2.4
4227,782,17,1,0,1,86,2,71.0,16.68
4228,554,22,4,0,1,67,4,58.499,12.239999999999998
4229,628,15,4,0,1,65,2,123.445,3.18
4230,460,16,4,1,2,25,2,47.651,2.268
4231,494,20,4,1,1,106,2,42.907,4.752
4232,7,20,4,0,1,11,2,99.125,26.1
4233,71,22,4,0,1,137,2,46.0,62.1
4234,796,20,4,0,1,37,2,68.0,47.7
4235,61,24,1,0,1,12,2,40.5,65.7
4236,1350,21,4,0,1,59,2,27.0,52.5
4237,1042,21,4,1,1,38,2,33.877,7.776
4238,1756,17,1,1,1,70,2,180.396,16.38
4239,166,19,4,1,1,59,2,100.135,4.38
4240,1266,21,4,1,2,16,2,40.955,4.38
4241,768,25,1,0,1,12,1,8.357,21.095999999999997
4242,1211,19,4,1,1,60,2,71.234,5.171999999999999
4243,1348,23,1,0,1,12,2,18.0,70.5
4244,402,15,4,1,1,69,1,43.308,2.544
4245,14,24,4,0,1,61,2,16.0,50.15999999999999
4246,1337,22,1,0,1,59,4,32.0,65.7
4247,1180,18,1,1,2,70,2,111.298,5.136
4248,696,22,4,1,1,37,2,5.24,6.936
4249,1574,22,1,1,1,37,2,66.773,16.596
4250,690,19,4,1,1,60,2,72.009,5.496
4251,910,25,4,1,1,25,2,5.5,20.16
4252,39,19,1,0,1,41,2,56.5,28.68
4253,1318,23,1,0,1,11,2,40.2,52.5
4254,1374,21,4,0,2,12,2,4.2,52.5
4255,678,23,1,1,2,12,4,13.98,12.708
4256,900,19,1,1,1,13,2,39.563,6.084
4257,1577,23,1,1,1,132,2,20.499,23.064
4258,1064,19,4,1,1,74,2,39.967,6.468
4259,273,21,1,0,2,44,2,87.593,7.164
4260,166,18,4,1,1,61,4,41.717,4.704
4261,1211,24,4,1,1,63,4,18.946,7.176
4262,999,20,4,1,1,37,2,93.428,5.892
4263,1830,17,4,1,1,16,2,44.0,4.68
4264,460,17,4,1,2,36,2,37.646,2.604
4265,940,18,1,1,1,70,2,31.188,7.908
4266,564,17,1,1,2,71,2,78.96,5.4
4267,11,17,1,0,1,28,2,45.5,17.76
4268,24,24,4,0,0,61,2,16.0,69.36
4269,591,25,1,1,1,61,2,7.622,12.792
4270,120,17,1,1,1,41,2,87.365,3.924
4271,1102,24,4,0,1,61,2,13.672,12.708
4272,14,24,4,0,1,40,2,12.0,55.08
4273,718,21,1,0,1,8,2,59.0,35.76
4274,8,21,4,0,1,13,2,41.0,40.559999999999995
4275,31,20,1,0,1,14,2,44.6,28.68
4276,32,16,1,0,2,41,2,38.5,15.36
4277,1423,19,4,1,1,29,2,33.809,7.38
4278,22,18,1,0,2,12,2,60.1,23.7
4279,170,18,4,0,1,16,2,62.168,5.819999999999999
4280,476,19,1,1,1,12,2,79.5,3.96
4281,1399,15,4,1,1,40,2,43.732,2.16
4282,274,21,4,0,1,12,2,82.2,6.84
4283,180,17,1,1,2,12,2,66.001,5.46
4284,702,16,1,1,2,12,2,83.204,4.02
4285,999,21,4,1,1,12,2,58.516,6.9
4286,1067,18,1,1,1,12,2,93.0,6.42
4287,504,19,4,1,1,72,2,73.0,5.34
4288,319,12,4,1,1,52,2,47.864,2.9400000000000004
4289,1001,22,4,1,2,29,2,29.0,8.256
4290,690,20,4,1,1,56,2,81.0,6.42
4291,681,18,4,1,2,12,2,69.0,6.06
4292,487,17,4,0,1,41,2,29.0,5.219999999999999
4293,504,17,4,1,1,31,2,64.0,4.62
4294,1307,21,1,0,2,12,4,71.0,35.7
4295,2,16,4,0,3,12,2,57.5,17.76
4296,702,16,1,1,2,131,2,83.0,4.02
4297,23,19,4,0,1,90,2,12.0,40.559999999999995
4298,1016,22,4,1,2,35,3,29.0,8.256
4299,1859,16,1,1,1,12,5,93.0,4.14
4300,230,16,1,1,1,35,2,90.3,2.52
4301,504,19,4,1,1,13,2,73.0,5.34
4302,999,21,4,1,1,88,2,58.0,6.9
4303,1459,20,4,1,1,3,2,65.292,3.24
4304,957,12,1,1,1,14,2,112.341,2.184
4305,1404,15,1,1,2,2,2,92.54,2.352
4306,504,18,4,1,1,44,2,69.47,4.308
4307,1428,15,1,1,2,72,2,45.59,4.248
4308,839,21,1,1,1,70,2,54.137,4.572
4309,1766,15,1,1,2,16,2,60.13,5.580000000000001
4310,629,15,4,1,2,36,2,54.858,2.4119999999999995
4311,1561,23,4,1,1,12,2,11.939,9.36
4312,1268,12,4,1,1,14,2,41.149,1.56
4313,570,15,1,1,1,72,2,239.199,4.032
4314,1354,20,1,0,1,132,2,46.1,54.9
4315,89,24,4,0,1,29,2,18.0,74.1
4316,1206,15,1,1,1,137,4,103.992,3.456
4317,1018,25,4,1,1,44,2,1.026,10.908
4318,482,21,4,1,1,24,2,14.748,5.604
4319,1561,23,4,1,1,74,2,9.789,9.576
4320,1320,18,1,0,2,16,2,56.0,19.2
4321,454,18,4,1,1,40,2,7.779,2.772
4322,691,18,1,1,4,40,2,81.867,4.62
4323,1249,18,4,1,2,137,2,85.232,3.312
4324,570,15,1,1,2,12,2,53.416,4.332
4325,729,21,4,0,1,12,2,78.0,20.279999999999998
4326,948,15,1,1,1,12,2,91.48,5.352
4327,1180,20,1,1,1,12,2,55.385,6.84
4328,350,20,4,1,1,4,2,57.264,8.1
4329,916,24,1,1,1,137,2,15.22,11.076
4330,1266,17,4,1,2,23,2,34.438,3.144
4331,504,20,4,1,1,16,2,23.931,5.004
4332,616,17,4,1,2,12,2,32.423,4.26
4333,1119,24,4,1,1,131,2,6.944,6.192
4334,999,21,4,1,1,41,2,51.906,6.384
4335,609,18,1,1,2,12,2,55.975,4.452
4336,1239,19,4,0,1,60,2,46.491,4.296
4337,1802,21,1,1,1,61,2,25.33,7.692
4338,1206,15,1,1,2,12,1,86.593,3.456
4339,671,13,4,1,2,130,2,76.634,2.4599999999999995
4340,1459,21,4,1,2,35,4,37.094,3.384
4341,268,17,1,1,2,128,2,94.817,3.684
4342,636,12,4,1,4,11,2,78.841,1.644
4343,1577,24,1,1,1,37,2,30.193,22.26
4344,10,22,1,0,1,29,2,43.9,39.35999999999999
4345,1211,21,4,1,1,134,2,60.548,6.023999999999999
4346,977,22,4,1,1,12,1,7.517,3.804
4347,1416,17,1,1,2,16,2,99.348,4.967999999999999
4348,1630,14,4,1,1,16,2,48.977,0.639
4349,165,18,4,1,1,70,2,86.754,4.38
4350,901,20,1,1,1,56,2,86.418,6.648
4351,548,22,1,1,1,44,2,19.54,12.024
4352,109,16,1,1,1,14,2,76.529,1.512
4353,1184,20,4,1,1,16,2,43.334,6.492
4354,1180,18,1,1,2,12,2,99.515,5.136
4355,1229,21,1,1,1,40,2,47.264,8.184
4356,73,22,4,0,1,44,2,20.8,66.96
4357,12,19,4,0,1,44,2,32.0,24.96
4358,467,16,1,1,2,12,2,87.995,6.396
4359,399,20,4,1,1,47,2,39.283,6.84
4360,1062,19,1,1,2,137,2,76.239,6.576
4361,700,25,4,1,1,28,2,1.04,9.204
4362,356,22,4,0,1,41,4,22.307,10.98
4363,467,16,1,1,2,16,5,55.538,6.396
4364,568,16,1,1,1,137,2,90.867,4.967999999999999
4365,1119,24,4,1,1,74,2,23.302,5.892
4366,604,21,4,1,2,74,2,38.99,8.976
4367,969,13,4,1,1,14,2,65.641,1.728
4368,8,21,4,0,2,40,2,27.0,39.35999999999999
4369,1859,16,1,1,1,137,2,95.129,4.14
4370,1189,15,1,1,1,61,2,135.969,4.152
4371,1262,23,4,1,3,137,4,23.4,6.132000000000001
4372,879,21,1,1,1,12,2,55.461,12.768
4373,884,13,1,1,1,22,2,72.299,4.44
4374,278,25,4,1,1,74,2,5.362,9.792
4375,327,8,4,1,5,41,3,122.758,1.26
4376,1249,15,4,1,1,12,2,66.081,2.58
4377,21,18,1,0,1,12,4,85.0,23.76
4378,1260,18,4,1,1,13,2,131.022,3.384
4379,1211,16,4,1,1,12,2,52.58,3.432
4380,757,23,4,0,1,74,2,41.714,20.34
4381,948,15,1,1,1,65,2,121.446,5.148
4382,335,23,4,1,1,132,2,17.262,14.544
4383,1184,20,4,1,1,41,2,65.908,6.492
4384,1211,23,4,1,1,16,2,7.282,7.176
4385,848,19,4,1,2,12,2,69.404,3.444
4386,1183,18,4,1,1,67,2,29.265,4.896
4387,931,18,1,1,2,131,2,50.179,9.54
4388,1346,22,4,0,1,16,2,29.774,31.752
4389,452,15,4,1,2,72,2,77.896,1.932
4390,334,24,4,0,1,40,2,6.144,16.164
4391,1207,18,1,1,2,13,2,88.559,5.064
4392,504,19,4,1,2,132,2,51.927,4.308
4393,54,18,1,0,1,12,4,99.0,16.2
4394,1457,21,4,1,1,12,2,47.0,3.3
4395,1004,21,1,1,1,3,2,35.0,6.6
4396,1309,16,1,0,1,16,2,58.0,11.7
4397,328,15,4,1,1,12,2,48.0,4.8
4398,279,17,4,0,1,70,2,45.0,5.7
4399,451,15,4,1,2,138,2,60.0,2.28
4400,693,17,4,1,1,29,2,23.0,5.580000000000001
4401,479,22,4,1,1,38,2,45.0,5.519999999999999
4402,635,17,4,1,1,13,2,45.0,3.9
4403,1092,16,1,1,1,8,2,58.0,6.3
4404,655,21,4,1,1,14,2,48.0,7.5
4405,51,24,4,0,1,91,2,18.0,48.0
4406,1498,25,4,0,1,72,2,16.0,20.1
4407,674,18,1,1,2,12,2,90.0,5.580000000000001
4408,405,9,4,1,2,14,2,80.0,3.0
4409,1652,21,4,1,1,35,2,140.0,9.960000000000003
4410,473,22,1,1,2,137,2,60.0,4.8
4411,400,22,4,1,1,72,2,17.0,10.8
4412,797,21,4,0,1,2,2,111.0,50.4
4413,1362,18,1,0,2,16,2,38.0,34.2
4414,1211,16,4,1,2,41,2,80.0,4.62
4415,277,20,4,1,1,11,2,36.5,7.2
4416,1407,21,1,1,2,40,2,55.0,5.1
4417,1270,19,4,1,2,130,2,80.0,3.6
4418,1311,13,1,0,2,13,2,98.0,7.44
4419,1256,10,4,1,3,130,2,200.0,2.376
4420,1206,15,1,1,2,13,2,140.0,3.9
4421,1861,17,1,1,2,40,2,100.0,4.32
4422,1075,15,4,1,3,11,2,168.0,2.7599999999999993
4423,765,24,4,0,1,136,4,25.0,18.0
4424,988,12,4,1,4,137,2,120.0,1.3200000000000003
4425,256,20,4,1,2,130,4,30.0,5.34
4426,987,14,4,1,1,40,2,100.0,1.632
4427,1393,19,4,1,1,35,2,80.0,3.0
4428,352,19,4,1,1,11,2,50.0,12.0
4429,1080,24,0,1,1,54,4,40.0,3.48
4430,129,12,4,1,4,2,2,100.0,0.66
4431,1270,18,4,1,1,12,2,166.0,3.6
4432,972,17,4,1,1,25,2,74.0,2.22
4433,297,20,4,1,1,34,2,80.0,8.4
4434,1436,22,1,1,2,12,2,60.0,7.8
4435,1078,23,4,1,2,41,2,50.0,4.919999999999999
4436,1327,14,4,0,2,16,2,70.0,12.0
4437,1256,13,4,1,2,40,2,73.0,2.6400000000000006
4438,648,21,4,1,1,12,2,70.0,7.8
4439,1088,17,0,1,3,56,4,120.0,4.62
4440,813,24,4,0,1,16,2,40.0,20.4
4441,647,21,4,1,1,137,2,50.0,8.1
4442,271,18,1,1,2,74,2,70.0,5.64
4443,1067,18,1,1,2,104,2,70.0,7.08
4444,320,13,4,0,2,12,2,92.0,4.2
4445,494,18,4,1,1,55,2,60.0,4.932000000000001
4446,1554,15,4,1,3,12,2,45.0,4.8
4447,1626,12,1,1,3,14,2,58.0,1.62
4448,1266,16,4,1,1,37,2,90.0,3.732
4449,1587,22,1,1,2,2,2,35.0,16.2
4450,20,13,1,0,4,13,2,80.0,6.6
4451,504,17,4,1,2,12,2,80.0,3.468
4452,468,15,4,1,2,17,2,200.0,4.092
4453,504,18,4,1,2,11,2,80.0,4.2
4454,112,14,4,1,1,17,2,40.0,2.04
4455,594,24,1,0,1,13,2,32.0,18.6
4456,1256,12,4,1,2,12,2,70.0,2.1
4457,840,20,1,1,2,12,4,80.0,3.84
4458,1183,24,4,1,1,137,2,60.0,8.4
4459,1155,11,4,1,4,56,1,130.0,1.92
4460,1072,13,0,1,4,16,4,100.0,1.56
4461,1187,12,4,1,2,12,2,80.0,3.0
4462,1403,20,4,0,3,128,2,80.0,3.696
4463,700,23,4,1,1,25,2,30.0,9.0
4464,655,21,4,1,1,35,4,30.0,7.2
4465,1268,14,4,1,2,16,2,90.0,3.0
4466,1713,11,4,1,4,11,2,120.0,1.74
4467,1089,20,1,1,1,106,2,157.0,8.4
4468,1263,23,4,1,3,14,2,50.0,5.1
4469,1631,15,4,1,2,102,2,15.0,0.72
4470,1094,16,4,1,4,12,2,90.0,5.1
4471,1473,16,1,1,2,12,2,111.0,2.28
4472,1591,14,1,1,1,16,2,120.0,1.8
4473,1082,19,0,1,4,137,2,90.0,4.212
4474,1753,17,1,0,2,13,2,40.0,18.0
4475,1683,21,4,1,1,130,2,110.0,5.1
4476,209,11,1,1,1,12,2,210.0,6.96
4477,481,22,0,1,2,40,2,80.0,6.9
4478,1183,16,4,1,3,130,2,100.0,4.788
4479,1182,14,1,1,2,138,2,198.0,3.9
4480,984,22,4,1,1,137,2,70.0,4.2
4481,1651,23,4,1,1,72,2,100.0,9.0
4482,971,19,0,1,2,131,2,50.0,2.82
4483,688,17,4,1,1,3,2,90.0,4.56
4484,321,14,4,1,4,3,4,120.0,3.3
4485,990,15,4,1,3,137,2,90.0,1.812
4486,510,5,4,0,2,51,2,68.0,1.2
4487,969,13,4,1,2,137,2,100.0,1.98
4488,1302,16,1,0,1,16,4,68.551,14.4
4489,1459,24,4,1,1,63,2,20.0,5.4
4490,525,17,4,1,2,12,2,100.0,3.0
4491,527,11,4,1,3,84,4,90.0,1.92
4492,1252,13,0,1,2,2,2,90.0,2.16
4493,579,12,4,1,1,98,2,100.0,2.4
4494,1266,18,4,1,2,12,2,83.0,4.2
4495,1092,17,1,1,2,16,2,120.0,5.4
4496,1886,17,1,0,2,69,2,50.0,15.6
4497,484,21,4,1,3,12,2,80.0,5.4
4498,1803,4,1,1,3,37,2,120.0,2.1
4499,1245,10,4,1,2,41,1,60.0,1.5
4500,1746,20,1,1,1,14,2,114.0,32.412
4501,1211,24,4,1,1,12,5,17.0,8.16
4502,1236,19,1,1,1,41,4,72.0,9.3
4503,862,19,1,1,2,16,2,75.0,12.0
4504,684,23,4,0,1,75,2,30.0,9.839999999999998
4505,444,23,1,0,1,40,2,60.0,21.3
4506,273,22,1,0,1,88,2,50.0,10.5
4507,280,25,4,0,1,37,2,12.0,11.1
4508,1215,20,4,1,1,12,2,67.0,6.9
4509,183,23,1,1,1,60,2,50.0,12.6
4510,1067,19,1,1,1,44,4,97.0,8.1
4511,913,24,1,0,1,40,2,17.0,19.8
4512,922,23,1,1,1,67,2,65.0,12.6
4513,1772,18,1,1,2,40,2,137.0,9.9
4514,831,20,1,1,1,29,2,48.0,9.0
4515,1183,23,4,1,1,98,2,13.0,8.1
4516,815,24,1,1,1,16,2,52.0,21.3
4517,423,20,1,1,2,37,4,68.0,11.7
4518,923,22,1,1,1,16,2,82.0,12.3
4519,1468,19,1,1,1,67,4,120.0,7.44
4520,325,11,4,1,2,37,2,120.0,3.48
4521,685,20,1,1,1,44,2,65.0,8.28
4522,1747,22,1,0,1,98,2,67.0,44.4
4523,1067,20,1,1,1,41,2,79.0,8.7
4524,443,24,1,1,1,82,2,9.0,22.2
4525,1180,21,1,1,1,16,2,64.0,8.76
4526,84,23,1,0,1,29,2,18.0,38.4
4527,767,25,1,1,1,60,2,38.0,21.9
4528,586,21,1,1,1,44,4,84.0,10.68
4529,1744,20,1,0,1,12,4,95.0,34.8
4530,288,21,1,1,1,40,2,51.0,9.48
4531,1793,22,1,1,2,37,4,90.0,25.2
4532,1159,22,1,1,1,13,2,65.0,7.2
4533,682,19,1,1,1,115,2,69.0,8.4
4534,1581,23,1,0,1,36,2,40.0,25.2
4535,562,20,1,0,1,47,2,75.0,11.7
4536,482,21,4,1,1,77,2,65.0,6.6
4537,360,22,4,1,1,60,2,43.0,11.4
4538,443,24,1,1,1,130,2,23.0,21.6
4539,290,22,4,1,1,44,4,27.0,8.88
4540,211,19,1,0,1,11,4,86.0,28.2
4541,1101,22,4,1,1,12,2,83.0,12.48
4542,573,17,4,0,2,130,2,44.0,7.8
4543,206,21,1,0,1,138,2,110.0,33.0
4544,1581,23,1,0,1,25,2,39.0,25.2
4545,975,22,4,1,1,25,2,18.0,4.38
4546,420,20,1,0,1,41,2,91.0,14.28
4547,1075,22,4,1,1,14,2,104.911,4.296
4548,484,20,4,1,1,12,2,127.509,5.46
4549,972,22,4,1,1,34,2,29.353,3.936
4550,1466,24,4,1,1,12,2,42.859,9.72
4551,1096,20,0,1,1,41,2,106.785,7.824
4552,1101,16,4,1,4,18,2,93.703,4.908
4553,342,18,1,1,2,3,2,111.474,6.348
4554,370,18,4,0,2,35,2,77.038,5.856
4555,1119,24,4,1,1,3,2,13.945,5.796
4556,813,22,4,0,1,67,4,30.106,19.379999999999995
4557,1184,23,4,1,1,12,2,84.798,7.38
4558,345,20,1,1,2,40,2,92.696,8.16
4559,245,12,4,1,1,12,2,80.044,1.0470720000000002
4560,525,17,4,1,1,12,2,51.974,2.868
4561,1445,16,1,1,2,74,2,152.0,4.356
4562,527,17,4,1,3,130,2,84.508,2.208
4563,83,17,1,0,2,3,2,100.265,12.6
4564,647,21,4,1,2,44,2,69.475,6.816
4565,347,18,4,0,2,14,2,79.165,7.884
4566,1735,14,4,1,2,131,2,138.094,2.568
4567,651,21,4,1,2,137,2,43.993,6.216
4568,945,15,1,1,2,35,2,77.494,5.892
4569,972,22,4,1,1,60,2,33.88,3.588
4570,635,15,4,1,2,13,2,98.223,2.676
4571,568,15,1,1,1,137,2,90.387,4.992
4572,1683,21,4,1,1,137,2,80.176,4.848
4573,1457,19,4,1,1,44,4,72.685,2.844
4574,1249,16,4,1,1,138,2,42.09,2.868
4575,1425,16,1,1,2,3,2,111.332,4.2
4576,816,22,1,1,2,9,2,32.744,18.816
4577,1399,14,4,1,3,16,2,47.91,2.4839999999999995
4578,1266,17,4,1,1,88,2,98.466,3.276
4579,1266,14,4,1,3,12,2,81.929,1.992
4580,568,14,1,1,2,12,2,56.538,4.572
4581,1447,21,4,1,1,35,2,61.432,3.228
4582,525,15,4,1,3,3,2,87.733,2.088
4583,1705,18,4,1,3,24,2,112.991,2.892
4584,1180,15,1,1,2,138,2,124.628,3.576
4585,1777,18,1,1,1,137,2,83.233,11.484
4586,1116,20,4,1,1,16,2,73.14,5.796
4587,652,15,4,1,2,12,2,111.437,2.928
4588,1405,16,1,1,2,12,2,174.529,3.096
4589,629,14,4,1,4,3,2,78.755,2.088
4590,600,21,4,1,1,16,2,35.336,8.1
4591,1453,22,4,0,1,56,2,11.755,5.148
4592,1249,13,4,1,3,40,2,95.891,1.608
4593,1005,21,1,1,2,72,2,76.502,7.188
4594,1183,24,4,1,2,13,2,29.526,7.896
4595,689,15,4,1,2,130,2,59.65,3.324
4596,471,12,4,1,5,38,2,122.236,1.1418840000000001
4597,1145,21,1,1,1,12,2,44.641,9.096
4598,1549,13,4,0,3,60,2,77.613,3.696
4599,347,18,4,0,2,31,2,61.687,8.196
4600,1319,19,1,0,1,40,2,144.496,19.632
4601,302,16,4,1,3,12,2,149.636,2.532
4602,972,18,4,1,1,2,2,95.489,2.388
4603,402,14,4,1,4,13,2,155.835,1.656
4604,1211,22,4,1,1,131,2,51.371,6.576
4605,733,21,1,1,1,24,4,57.4,15.444
4606,231,14,1,1,1,83,2,146.439,1.872
4607,321,14,4,1,1,35,2,69.733,4.812
4608,625,21,0,1,2,12,2,92.124,5.0280000000000005
4609,1256,11,4,1,3,4,2,85.191,1.088376
4610,1831,17,4,1,2,16,2,157.151,3.564
4611,1460,21,4,1,1,47,2,28.691,4.02
4612,157,14,4,1,3,70,2,81.35,1.44
4613,1893,16,1,0,1,138,4,126.553,18.672
4614,1415,17,1,1,2,11,2,86.019,4.992
4615,1211,23,4,1,1,14,4,22.511,6.816
4616,493,20,1,1,2,91,2,61.893,5.088
4617,1099,18,1,1,2,72,2,114.892,6.66
4618,604,22,4,1,1,16,2,50.72,9.252
4619,51,24,4,0,1,14,4,18.0,48.0
4620,1498,25,4,0,1,74,2,16.0,20.1
4621,1074,23,4,1,2,29,2,80.0,4.980000000000001
4622,400,22,4,1,1,16,2,17.0,10.8
4623,797,21,4,0,1,8,2,111.0,50.4
4624,1362,18,1,0,2,41,2,38.0,34.2
4625,1089,20,1,1,1,12,2,71.0,9.252
4626,277,20,4,1,1,14,2,36.5,7.2
4627,947,16,1,1,1,42,2,77.0,7.08
4628,658,20,1,1,1,6,2,68.0,8.532
4629,1182,13,1,1,2,61,2,110.0,2.7599999999999993
4630,613,21,1,1,1,136,2,65.0,6.6
4631,295,20,1,1,2,3,2,77.0,9.0
4632,489,18,4,1,1,41,2,60.0,5.4
4633,1686,5,4,0,1,17,2,2.64,7.32
4634,222,14,4,1,3,37,2,60.0,2.7599999999999993
4635,159,17,4,1,1,12,2,80.0,1.92
4636,1508,19,1,0,3,21,2,120.0,11.160000000000002
4637,131,12,4,1,2,40,2,80.0,0.672
4638,529,10,4,1,1,22,2,25.0,1.2
4639,271,17,1,1,2,4,2,90.0,3.84
4640,1154,9,4,1,2,16,4,30.13,2.58
4641,594,24,1,0,1,67,2,32.0,18.6
4642,1211,25,4,1,1,14,2,13.0,8.1
4643,472,8,4,1,2,131,2,40.0,1.3200000000000003
4644,445,24,4,0,1,17,2,20.0,18.6
4645,757,24,4,0,1,74,2,16.0,19.812000000000005
4646,492,17,1,1,2,35,2,60.0,4.44
4647,1191,13,1,1,3,3,2,120.0,3.0
4648,83,15,1,0,2,9,2,120.0,8.88
4649,1493,15,1,1,2,11,2,70.0,2.52
4650,147,20,4,1,1,38,2,40.0,2.16
4651,1187,13,4,1,2,41,4,120.0,3.6
4652,1590,20,1,0,1,50,2,90.0,12.612
4653,1397,14,1,1,1,13,2,90.0,2.34
4654,531,9,4,0,3,12,2,110.0,1.2
4655,1704,18,4,1,2,45,4,110.0,3.36
4656,1077,14,4,1,1,37,1,89.511,2.7
4657,403,15,0,1,2,16,2,120.0,1.8
